file,Year,State,Bene_Geo_Cd,Bene_Age_Lvl,Bene_Demo_Lvl,Bene_Demo_Desc,Bene_Cond,Prvlnc,Tot_Mdcr_Stdzd_Pymt_PC,Tot_Mdcr_Pymt_PC,Hosp_Readmsn_Rate,ER_Visits_Per_1000_Benes
2014-12-31.csv,2014,Mississippi,28,<65,Sex,Female,Autism Spectrum Disorders,NA,NA,NA,NA,NA
2014-12-31.csv,2014,Mississippi,28,All,Sex,Female,Autism Spectrum Disorders,4.00E-04,NA,NA,NA,NA
2014-12-31.csv,2014,Mississippi,28,65+,Sex,Male,Autism Spectrum Disorders,NA,NA,NA,NA,NA
2014-12-31.csv,2014,Mississippi,28,<65,Sex,Male,Autism Spectrum Disorders,NA,NA,NA,NA,NA
2014-12-31.csv,2014,Mississippi,28,All,Sex,Male,Autism Spectrum Disorders,0.0014,NA,NA,NA,NA
2014-12-31.csv,2014,Missouri,29,All,All,All,Autism Spectrum Disorders,0.0021,6912.3071,6942.7139,0.1491,1187.4608
2014-12-31.csv,2014,Missouri,29,65+,Dual Status,Medicare Only,Autism Spectrum Disorders,1.00E-04,NA,NA,NA,NA
2014-12-31.csv,2014,Missouri,29,<65,Dual Status,Medicare Only,Autism Spectrum Disorders,0.0018,NA,NA,NA,NA
2014-12-31.csv,2014,Missouri,29,All,Dual Status,Medicare Only,Autism Spectrum Disorders,3.00E-04,NA,NA,NA,NA
2014-12-31.csv,2014,Missouri,29,65+,Dual Status,Medicare and Medicaid,Autism Spectrum Disorders,7.00E-04,NA,NA,NA,NA
2014-12-31.csv,2014,Missouri,29,<65,Dual Status,Medicare and Medicaid,Autism Spectrum Disorders,0.0169,NA,NA,NA,NA
2014-12-31.csv,2014,Missouri,29,All,Dual Status,Medicare and Medicaid,Autism Spectrum Disorders,0.0097,NA,NA,NA,NA
2014-12-31.csv,2014,Missouri,29,65+,Sex,Female,Autism Spectrum Disorders,1.00E-04,NA,NA,NA,NA
2014-12-31.csv,2014,Missouri,29,<65,Sex,Female,Autism Spectrum Disorders,0.0057,NA,NA,NA,NA
2014-12-31.csv,2014,Missouri,29,All,Sex,Female,Autism Spectrum Disorders,0.0011,NA,NA,NA,NA
2014-12-31.csv,2014,Missouri,29,65+,Sex,Male,Autism Spectrum Disorders,2.00E-04,NA,NA,NA,NA
2014-12-31.csv,2014,Missouri,29,<65,Sex,Male,Autism Spectrum Disorders,0.0138,NA,NA,NA,NA
2014-12-31.csv,2014,Missouri,29,All,Sex,Male,Autism Spectrum Disorders,0.0034,NA,NA,NA,NA
2014-12-31.csv,2014,Montana,30,All,All,All,Autism Spectrum Disorders,0.0018,4087.3251,4240.6643,NA,1156.3636
2014-12-31.csv,2014,Montana,30,65+,Dual Status,Medicare Only,Autism Spectrum Disorders,NA,NA,NA,NA,NA
2014-12-31.csv,2014,Montana,30,<65,Dual Status,Medicare Only,Autism Spectrum Disorders,NA,NA,NA,NA,NA
2014-12-31.csv,2014,Montana,30,All,Dual Status,Medicare Only,Autism Spectrum Disorders,1.00E-04,NA,NA,NA,NA
2014-12-31.csv,2014,Montana,30,65+,Dual Status,Medicare and Medicaid,Autism Spectrum Disorders,NA,NA,NA,NA,NA
2014-12-31.csv,2014,Montana,30,<65,Dual Status,Medicare and Medicaid,Autism Spectrum Disorders,NA,NA,NA,NA,NA
2014-12-31.csv,2014,Montana,30,All,Dual Status,Medicare and Medicaid,Autism Spectrum Disorders,0.0106,NA,NA,NA,NA
2014-12-31.csv,2014,Montana,30,65+,Sex,Female,Autism Spectrum Disorders,2.00E-04,NA,NA,NA,NA
2014-12-31.csv,2014,Montana,30,<65,Sex,Female,Autism Spectrum Disorders,0.0068,NA,NA,NA,NA
2014-12-31.csv,2014,Montana,30,All,Sex,Female,Autism Spectrum Disorders,0.001,NA,NA,NA,NA
2014-12-31.csv,2014,Montana,30,65+,Sex,Male,Autism Spectrum Disorders,2.00E-04,NA,NA,NA,NA
2014-12-31.csv,2014,Montana,30,<65,Sex,Male,Autism Spectrum Disorders,0.0156,NA,NA,NA,NA
2014-12-31.csv,2014,Montana,30,All,Sex,Male,Autism Spectrum Disorders,0.0027,NA,NA,NA,NA
2014-12-31.csv,2014,Nebraska,31,All,All,All,Autism Spectrum Disorders,0.0014,6396.8112,6819.2302,0.3868,1200.5731
2014-12-31.csv,2014,Nebraska,31,65+,Dual Status,Medicare Only,Autism Spectrum Disorders,NA,NA,NA,NA,NA
2014-12-31.csv,2014,Nebraska,31,<65,Dual Status,Medicare Only,Autism Spectrum Disorders,NA,NA,NA,NA,NA
2014-12-31.csv,2014,Nebraska,31,All,Dual Status,Medicare Only,Autism Spectrum Disorders,1.00E-04,NA,NA,NA,NA
2014-12-31.csv,2014,Nebraska,31,65+,Dual Status,Medicare and Medicaid,Autism Spectrum Disorders,NA,NA,NA,NA,NA
2014-12-31.csv,2014,Nebraska,31,<65,Dual Status,Medicare and Medicaid,Autism Spectrum Disorders,NA,NA,NA,NA,NA
2014-12-31.csv,2014,Nebraska,31,All,Dual Status,Medicare and Medicaid,Autism Spectrum Disorders,0.0082,NA,NA,NA,NA
2014-12-31.csv,2014,Nebraska,31,65+,Sex,Female,Autism Spectrum Disorders,NA,NA,NA,NA,NA
2014-12-31.csv,2014,Nebraska,31,<65,Sex,Female,Autism Spectrum Disorders,NA,NA,NA,NA,NA
2014-12-31.csv,2014,Nebraska,31,All,Sex,Female,Autism Spectrum Disorders,6.00E-04,NA,NA,NA,NA
2014-12-31.csv,2014,Nebraska,31,65+,Sex,Male,Autism Spectrum Disorders,NA,NA,NA,NA,NA
2014-12-31.csv,2014,Nebraska,31,<65,Sex,Male,Autism Spectrum Disorders,NA,NA,NA,NA,NA
2014-12-31.csv,2014,Nebraska,31,All,Sex,Male,Autism Spectrum Disorders,0.0023,NA,NA,NA,NA
2014-12-31.csv,2014,Nevada,32,All,All,All,Autism Spectrum Disorders,9.00E-04,7726.1119,8668.0738,NA,1400.9217
2014-12-31.csv,2014,Nevada,32,65+,Dual Status,Medicare Only,Autism Spectrum Disorders,NA,NA,NA,NA,NA
2014-12-31.csv,2014,Nevada,32,<65,Dual Status,Medicare Only,Autism Spectrum Disorders,NA,NA,NA,NA,NA
2014-12-31.csv,2014,Nevada,32,All,Dual Status,Medicare Only,Autism Spectrum Disorders,2.00E-04,NA,NA,NA,NA
2014-12-31.csv,2014,Nevada,32,65+,Dual Status,Medicare and Medicaid,Autism Spectrum Disorders,NA,NA,NA,NA,NA
2014-12-31.csv,2014,Nevada,32,<65,Dual Status,Medicare and Medicaid,Autism Spectrum Disorders,NA,NA,NA,NA,NA
2014-12-31.csv,2014,Nevada,32,All,Dual Status,Medicare and Medicaid,Autism Spectrum Disorders,0.0047,NA,NA,NA,NA
2014-12-31.csv,2014,Nevada,32,65+,Sex,Female,Autism Spectrum Disorders,NA,NA,NA,NA,NA
2014-12-31.csv,2014,Nevada,32,<65,Sex,Female,Autism Spectrum Disorders,NA,NA,NA,NA,NA
2014-12-31.csv,2014,Nevada,32,All,Sex,Female,Autism Spectrum Disorders,4.00E-04,NA,NA,NA,NA
2014-12-31.csv,2014,Nevada,32,65+,Sex,Male,Autism Spectrum Disorders,NA,NA,NA,NA,NA
2014-12-31.csv,2014,Nevada,32,<65,Sex,Male,Autism Spectrum Disorders,NA,NA,NA,NA,NA
2014-12-31.csv,2014,Nevada,32,All,Sex,Male,Autism Spectrum Disorders,0.0013,NA,NA,NA,NA
2014-12-31.csv,2014,New Hampshire,33,All,All,All,Autism Spectrum Disorders,0.0016,6610.9853,7360.2024,NA,1725.1462
2014-12-31.csv,2014,New Hampshire,33,65+,Dual Status,Medicare Only,Autism Spectrum Disorders,NA,NA,NA,NA,NA
2014-12-31.csv,2014,New Hampshire,33,<65,Dual Status,Medicare Only,Autism Spectrum Disorders,NA,NA,NA,NA,NA
2014-12-31.csv,2014,New Hampshire,33,All,Dual Status,Medicare Only,Autism Spectrum Disorders,2.00E-04,NA,NA,NA,NA
2014-12-31.csv,2014,New Hampshire,33,65+,Dual Status,Medicare and Medicaid,Autism Spectrum Disorders,NA,NA,NA,NA,NA
2014-12-31.csv,2014,New Hampshire,33,<65,Dual Status,Medicare and Medicaid,Autism Spectrum Disorders,NA,NA,NA,NA,NA
2014-12-31.csv,2014,New Hampshire,33,All,Dual Status,Medicare and Medicaid,Autism Spectrum Disorders,0.0086,NA,NA,NA,NA
2014-12-31.csv,2014,New Hampshire,33,65+,Sex,Female,Autism Spectrum Disorders,NA,NA,NA,NA,NA
2014-12-31.csv,2014,New Hampshire,33,<65,Sex,Female,Autism Spectrum Disorders,NA,NA,NA,NA,NA
2014-12-31.csv,2014,New Hampshire,33,All,Sex,Female,Autism Spectrum Disorders,7.00E-04,NA,NA,NA,NA
2014-12-31.csv,2014,New Hampshire,33,65+,Sex,Male,Autism Spectrum Disorders,NA,NA,NA,NA,NA
2014-12-31.csv,2014,New Hampshire,33,<65,Sex,Male,Autism Spectrum Disorders,NA,NA,NA,NA,NA
2014-12-31.csv,2014,New Hampshire,33,All,Sex,Male,Autism Spectrum Disorders,0.0026,NA,NA,NA,NA
2014-12-31.csv,2014,New Jersey,34,All,All,All,Autism Spectrum Disorders,0.0023,8392.1535,9675.5055,0.2258,1433.9472
2014-12-31.csv,2014,New Jersey,34,65+,Dual Status,Medicare Only,Autism Spectrum Disorders,1.00E-04,NA,NA,NA,NA
2014-12-31.csv,2014,New Jersey,34,<65,Dual Status,Medicare Only,Autism Spectrum Disorders,0.0025,NA,NA,NA,NA
2014-12-31.csv,2014,New Jersey,34,All,Dual Status,Medicare Only,Autism Spectrum Disorders,3.00E-04,NA,NA,NA,NA
2014-12-31.csv,2014,New Jersey,34,65+,Dual Status,Medicare and Medicaid,Autism Spectrum Disorders,0.0017,NA,NA,NA,NA
2014-12-31.csv,2014,New Jersey,34,<65,Dual Status,Medicare and Medicaid,Autism Spectrum Disorders,0.0325,NA,NA,NA,NA
2014-12-31.csv,2014,New Jersey,34,All,Dual Status,Medicare and Medicaid,Autism Spectrum Disorders,0.0136,NA,NA,NA,NA
2014-12-31.csv,2014,New Jersey,34,65+,Sex,Female,Autism Spectrum Disorders,2.00E-04,NA,NA,NA,NA
2014-12-31.csv,2014,New Jersey,34,<65,Sex,Female,Autism Spectrum Disorders,0.0083,NA,NA,NA,NA
2014-12-31.csv,2014,New Jersey,34,All,Sex,Female,Autism Spectrum Disorders,0.0011,NA,NA,NA,NA
2014-12-31.csv,2014,New Jersey,34,65+,Sex,Male,Autism Spectrum Disorders,3.00E-04,NA,NA,NA,NA
2014-12-31.csv,2014,New Jersey,34,<65,Sex,Male,Autism Spectrum Disorders,0.0221,NA,NA,NA,NA
2014-12-31.csv,2014,New Jersey,34,All,Sex,Male,Autism Spectrum Disorders,0.0038,NA,NA,NA,NA
2014-12-31.csv,2014,New Mexico,35,All,All,All,Autism Spectrum Disorders,0.0015,6672.1244,7218.2256,NA,1051.6717
2014-12-31.csv,2014,New Mexico,35,65+,Dual Status,Medicare Only,Autism Spectrum Disorders,1.00E-04,NA,NA,NA,NA
2014-12-31.csv,2014,New Mexico,35,<65,Dual Status,Medicare Only,Autism Spectrum Disorders,9.00E-04,NA,NA,NA,NA
2014-12-31.csv,2014,New Mexico,35,All,Dual Status,Medicare Only,Autism Spectrum Disorders,2.00E-04,NA,NA,NA,NA
2014-12-31.csv,2014,New Mexico,35,65+,Dual Status,Medicare and Medicaid,Autism Spectrum Disorders,6.00E-04,NA,NA,NA,NA
2014-12-31.csv,2014,New Mexico,35,<65,Dual Status,Medicare and Medicaid,Autism Spectrum Disorders,0.0113,NA,NA,NA,NA
2014-12-31.csv,2014,New Mexico,35,All,Dual Status,Medicare and Medicaid,Autism Spectrum Disorders,0.0056,NA,NA,NA,NA
2014-12-31.csv,2014,New Mexico,35,65+,Sex,Female,Autism Spectrum Disorders,NA,NA,NA,NA,NA
2014-12-31.csv,2014,New Mexico,35,<65,Sex,Female,Autism Spectrum Disorders,NA,NA,NA,NA,NA
2014-12-31.csv,2014,New Mexico,35,All,Sex,Female,Autism Spectrum Disorders,8.00E-04,NA,NA,NA,NA
2014-12-31.csv,2014,New Mexico,35,65+,Sex,Male,Autism Spectrum Disorders,NA,NA,NA,NA,NA
2014-12-31.csv,2014,New Mexico,35,<65,Sex,Male,Autism Spectrum Disorders,NA,NA,NA,NA,NA
2014-12-31.csv,2014,New Mexico,35,All,Sex,Male,Autism Spectrum Disorders,0.0023,NA,NA,NA,NA
2014-12-31.csv,2014,New York,36,All,All,All,Autism Spectrum Disorders,0.0033,6875.8729,8413.7337,0.2044,1081.8336
2014-12-31.csv,2014,New York,36,65+,Dual Status,Medicare Only,Autism Spectrum Disorders,1.00E-04,NA,NA,NA,NA
2014-12-31.csv,2014,New York,36,<65,Dual Status,Medicare Only,Autism Spectrum Disorders,0.0012,NA,NA,NA,NA
2014-12-31.csv,2014,New York,36,All,Dual Status,Medicare Only,Autism Spectrum Disorders,2.00E-04,NA,NA,NA,NA
2014-12-31.csv,2014,New York,36,65+,Dual Status,Medicare and Medicaid,Autism Spectrum Disorders,0.0012,NA,NA,NA,NA
2014-12-31.csv,2014,New York,36,<65,Dual Status,Medicare and Medicaid,Autism Spectrum Disorders,0.0262,NA,NA,NA,NA
2014-12-31.csv,2014,New York,36,All,Dual Status,Medicare and Medicaid,Autism Spectrum Disorders,0.011,NA,NA,NA,NA
2014-12-31.csv,2014,New York,36,65+,Sex,Female,Autism Spectrum Disorders,2.00E-04,NA,NA,NA,NA
2014-12-31.csv,2014,New York,36,<65,Sex,Female,Autism Spectrum Disorders,0.0087,NA,NA,NA,NA
2014-12-31.csv,2014,New York,36,All,Sex,Female,Autism Spectrum Disorders,0.0015,NA,NA,NA,NA
2014-12-31.csv,2014,New York,36,65+,Sex,Male,Autism Spectrum Disorders,5.00E-04,NA,NA,NA,NA
2014-12-31.csv,2014,New York,36,<65,Sex,Male,Autism Spectrum Disorders,0.0236,NA,NA,NA,NA
2014-12-31.csv,2014,New York,36,All,Sex,Male,Autism Spectrum Disorders,0.0056,NA,NA,NA,NA
2014-12-31.csv,2014,North Carolina,37,All,All,All,Autism Spectrum Disorders,0.0018,5447.3617,5561.8706,0.1837,808.9669
2014-12-31.csv,2014,North Carolina,37,65+,Dual Status,Medicare Only,Autism Spectrum Disorders,0,NA,NA,NA,NA
2014-12-31.csv,2014,North Carolina,37,<65,Dual Status,Medicare Only,Autism Spectrum Disorders,0.0015,NA,NA,NA,NA
2014-12-31.csv,2014,North Carolina,37,All,Dual Status,Medicare Only,Autism Spectrum Disorders,2.00E-04,NA,NA,NA,NA
2014-12-31.csv,2014,North Carolina,37,65+,Dual Status,Medicare and Medicaid,Autism Spectrum Disorders,5.00E-04,NA,NA,NA,NA
2014-12-31.csv,2014,North Carolina,37,<65,Dual Status,Medicare and Medicaid,Autism Spectrum Disorders,0.0133,NA,NA,NA,NA
2014-12-31.csv,2014,North Carolina,37,All,Dual Status,Medicare and Medicaid,Autism Spectrum Disorders,0.0068,NA,NA,NA,NA
2014-12-31.csv,2014,North Carolina,37,65+,Sex,Female,Autism Spectrum Disorders,1.00E-04,NA,NA,NA,NA
2014-12-31.csv,2014,North Carolina,37,<65,Sex,Female,Autism Spectrum Disorders,0.004,NA,NA,NA,NA
2014-12-31.csv,2014,North Carolina,37,All,Sex,Female,Autism Spectrum Disorders,8.00E-04,NA,NA,NA,NA
2014-12-31.csv,2014,North Carolina,37,65+,Sex,Male,Autism Spectrum Disorders,2.00E-04,NA,NA,NA,NA
2014-12-31.csv,2014,North Carolina,37,<65,Sex,Male,Autism Spectrum Disorders,0.0124,NA,NA,NA,NA
2014-12-31.csv,2014,North Carolina,37,All,Sex,Male,Autism Spectrum Disorders,0.003,NA,NA,NA,NA
2014-12-31.csv,2014,North Dakota,38,All,All,All,Autism Spectrum Disorders,0.0019,5119.5774,5342.76,NA,908.046
2014-12-31.csv,2014,North Dakota,38,65+,Dual Status,Medicare Only,Autism Spectrum Disorders,NA,NA,NA,NA,NA
2014-12-31.csv,2014,North Dakota,38,<65,Dual Status,Medicare Only,Autism Spectrum Disorders,NA,NA,NA,NA,NA
2014-12-31.csv,2014,North Dakota,38,All,Dual Status,Medicare Only,Autism Spectrum Disorders,1.00E-04,NA,NA,NA,NA
2014-12-31.csv,2014,North Dakota,38,65+,Dual Status,Medicare and Medicaid,Autism Spectrum Disorders,NA,NA,NA,NA,NA
2014-12-31.csv,2014,North Dakota,38,<65,Dual Status,Medicare and Medicaid,Autism Spectrum Disorders,NA,NA,NA,NA,NA
2014-12-31.csv,2014,North Dakota,38,All,Dual Status,Medicare and Medicaid,Autism Spectrum Disorders,0.0112,NA,NA,NA,NA
2014-12-31.csv,2014,North Dakota,38,65+,Sex,Female,Autism Spectrum Disorders,NA,NA,NA,NA,NA
2014-12-31.csv,2014,North Dakota,38,<65,Sex,Female,Autism Spectrum Disorders,NA,NA,NA,NA,NA
2014-12-31.csv,2014,North Dakota,38,All,Sex,Female,Autism Spectrum Disorders,8.00E-04,NA,NA,NA,NA
2014-12-31.csv,2014,North Dakota,38,65+,Sex,Male,Autism Spectrum Disorders,NA,NA,NA,NA,NA
2014-12-31.csv,2014,North Dakota,38,<65,Sex,Male,Autism Spectrum Disorders,NA,NA,NA,NA,NA
2014-12-31.csv,2014,North Dakota,38,All,Sex,Male,Autism Spectrum Disorders,0.0032,NA,NA,NA,NA
2014-12-31.csv,2014,Ohio,39,All,All,All,Autism Spectrum Disorders,0.002,6912.677,7097.3017,0.2029,1140.5924
2014-12-31.csv,2014,Ohio,39,65+,Dual Status,Medicare Only,Autism Spectrum Disorders,0,NA,NA,NA,NA
2014-12-31.csv,2014,Ohio,39,<65,Dual Status,Medicare Only,Autism Spectrum Disorders,0.0018,NA,NA,NA,NA
2014-12-31.csv,2014,Ohio,39,All,Dual Status,Medicare Only,Autism Spectrum Disorders,2.00E-04,NA,NA,NA,NA
2014-12-31.csv,2014,Ohio,39,65+,Dual Status,Medicare and Medicaid,Autism Spectrum Disorders,0.001,NA,NA,NA,NA
2014-12-31.csv,2014,Ohio,39,<65,Dual Status,Medicare and Medicaid,Autism Spectrum Disorders,0.0139,NA,NA,NA,NA
2014-12-31.csv,2014,Ohio,39,All,Dual Status,Medicare and Medicaid,Autism Spectrum Disorders,0.0083,NA,NA,NA,NA
2014-12-31.csv,2014,Ohio,39,65+,Sex,Female,Autism Spectrum Disorders,1.00E-04,NA,NA,NA,NA
2014-12-31.csv,2014,Ohio,39,<65,Sex,Female,Autism Spectrum Disorders,0.0049,NA,NA,NA,NA
2014-12-31.csv,2014,Ohio,39,All,Sex,Female,Autism Spectrum Disorders,0.001,NA,NA,NA,NA
2014-12-31.csv,2014,Ohio,39,65+,Sex,Male,Autism Spectrum Disorders,2.00E-04,NA,NA,NA,NA
2014-12-31.csv,2014,Ohio,39,<65,Sex,Male,Autism Spectrum Disorders,0.013,NA,NA,NA,NA
2014-12-31.csv,2014,Ohio,39,All,Sex,Male,Autism Spectrum Disorders,0.0033,NA,NA,NA,NA
2014-12-31.csv,2014,Oklahoma,40,All,All,All,Autism Spectrum Disorders,9.00E-04,9335.6116,8927.8181,0.1613,1196.5443
2014-12-31.csv,2014,Oklahoma,40,65+,Dual Status,Medicare Only,Autism Spectrum Disorders,0,NA,NA,NA,NA
2014-12-31.csv,2014,Oklahoma,40,<65,Dual Status,Medicare Only,Autism Spectrum Disorders,0.0012,NA,NA,NA,NA
2014-12-31.csv,2014,Oklahoma,40,All,Dual Status,Medicare Only,Autism Spectrum Disorders,2.00E-04,NA,NA,NA,NA
2014-12-31.csv,2014,Oklahoma,40,65+,Dual Status,Medicare and Medicaid,Autism Spectrum Disorders,3.00E-04,NA,NA,NA,NA
2014-12-31.csv,2014,Oklahoma,40,<65,Dual Status,Medicare and Medicaid,Autism Spectrum Disorders,0.0071,NA,NA,NA,NA
2014-12-31.csv,2014,Oklahoma,40,All,Dual Status,Medicare and Medicaid,Autism Spectrum Disorders,0.0037,NA,NA,NA,NA
2014-12-31.csv,2014,Oklahoma,40,65+,Sex,Female,Autism Spectrum Disorders,NA,NA,NA,NA,NA
2014-12-31.csv,2014,Oklahoma,40,<65,Sex,Female,Autism Spectrum Disorders,NA,NA,NA,NA,NA
2014-12-31.csv,2014,Oklahoma,40,All,Sex,Female,Autism Spectrum Disorders,4.00E-04,NA,NA,NA,NA
2014-12-31.csv,2014,Oklahoma,40,65+,Sex,Male,Autism Spectrum Disorders,NA,NA,NA,NA,NA
2014-12-31.csv,2014,Oklahoma,40,<65,Sex,Male,Autism Spectrum Disorders,NA,NA,NA,NA,NA
2014-12-31.csv,2014,Oklahoma,40,All,Sex,Male,Autism Spectrum Disorders,0.0015,NA,NA,NA,NA
2014-12-31.csv,2014,Oregon,41,All,All,All,Autism Spectrum Disorders,0.0016,5820.1545,6539.2151,0.1273,1151.3605
2014-12-31.csv,2014,Oregon,41,65+,Dual Status,Medicare Only,Autism Spectrum Disorders,1.00E-04,NA,NA,NA,NA
2014-12-31.csv,2014,Oregon,41,<65,Dual Status,Medicare Only,Autism Spectrum Disorders,0.0015,NA,NA,NA,NA
2014-12-31.csv,2014,Oregon,41,All,Dual Status,Medicare Only,Autism Spectrum Disorders,2.00E-04,NA,NA,NA,NA
2014-12-31.csv,2014,Oregon,41,65+,Dual Status,Medicare and Medicaid,Autism Spectrum Disorders,7.00E-04,NA,NA,NA,NA
2014-12-31.csv,2014,Oregon,41,<65,Dual Status,Medicare and Medicaid,Autism Spectrum Disorders,0.0139,NA,NA,NA,NA
2014-12-31.csv,2014,Oregon,41,All,Dual Status,Medicare and Medicaid,Autism Spectrum Disorders,0.0075,NA,NA,NA,NA
2014-12-31.csv,2014,Oregon,41,65+,Sex,Female,Autism Spectrum Disorders,1.00E-04,NA,NA,NA,NA
2014-12-31.csv,2014,Oregon,41,<65,Sex,Female,Autism Spectrum Disorders,0.0049,NA,NA,NA,NA
2014-12-31.csv,2014,Oregon,41,All,Sex,Female,Autism Spectrum Disorders,8.00E-04,NA,NA,NA,NA
2014-12-31.csv,2014,Oregon,41,65+,Sex,Male,Autism Spectrum Disorders,2.00E-04,NA,NA,NA,NA
2014-12-31.csv,2014,Oregon,41,<65,Sex,Male,Autism Spectrum Disorders,0.0116,NA,NA,NA,NA
2014-12-31.csv,2014,Oregon,41,All,Sex,Male,Autism Spectrum Disorders,0.0025,NA,NA,NA,NA
2014-12-31.csv,2014,Pennsylvania,42,All,All,All,Autism Spectrum Disorders,0.0021,8618.0646,9113.3645,0.1981,1069.2226
2014-12-31.csv,2014,Pennsylvania,42,65+,Dual Status,Medicare Only,Autism Spectrum Disorders,1.00E-04,NA,NA,NA,NA
2014-12-31.csv,2014,Pennsylvania,42,<65,Dual Status,Medicare Only,Autism Spectrum Disorders,0.0017,NA,NA,NA,NA
2014-12-31.csv,2014,Pennsylvania,42,All,Dual Status,Medicare Only,Autism Spectrum Disorders,2.00E-04,NA,NA,NA,NA
2014-12-31.csv,2014,Pennsylvania,42,65+,Dual Status,Medicare and Medicaid,Autism Spectrum Disorders,0.0017,NA,NA,NA,NA
2014-12-31.csv,2014,Pennsylvania,42,<65,Dual Status,Medicare and Medicaid,Autism Spectrum Disorders,0.0168,NA,NA,NA,NA
2014-12-31.csv,2014,Pennsylvania,42,All,Dual Status,Medicare and Medicaid,Autism Spectrum Disorders,0.0094,NA,NA,NA,NA
2014-12-31.csv,2014,Pennsylvania,42,65+,Sex,Female,Autism Spectrum Disorders,2.00E-04,NA,NA,NA,NA
2014-12-31.csv,2014,Pennsylvania,42,<65,Sex,Female,Autism Spectrum Disorders,0.0057,NA,NA,NA,NA
2014-12-31.csv,2014,Pennsylvania,42,All,Sex,Female,Autism Spectrum Disorders,0.001,NA,NA,NA,NA
2014-12-31.csv,2014,Pennsylvania,42,65+,Sex,Male,Autism Spectrum Disorders,4.00E-04,NA,NA,NA,NA
2014-12-31.csv,2014,Pennsylvania,42,<65,Sex,Male,Autism Spectrum Disorders,0.0148,NA,NA,NA,NA
2014-12-31.csv,2014,Pennsylvania,42,All,Sex,Male,Autism Spectrum Disorders,0.0035,NA,NA,NA,NA
2014-12-31.csv,2014,Puerto Rico,NA,All,All,All,Autism Spectrum Disorders,3.00E-04,4261.0695,3742.0875,0,NA
2014-12-31.csv,2014,Puerto Rico,NA,65+,Dual Status,Medicare Only,Autism Spectrum Disorders,NA,NA,NA,NA,NA
2014-12-31.csv,2014,Puerto Rico,NA,<65,Dual Status,Medicare Only,Autism Spectrum Disorders,NA,NA,NA,NA,NA
2014-12-31.csv,2014,Puerto Rico,NA,All,Dual Status,Medicare Only,Autism Spectrum Disorders,3.00E-04,NA,NA,NA,NA
2014-12-31.csv,2014,Puerto Rico,NA,65+,Dual Status,Medicare and Medicaid,Autism Spectrum Disorders,NA,NA,NA,NA,NA
2014-12-31.csv,2014,Puerto Rico,NA,<65,Dual Status,Medicare and Medicaid,Autism Spectrum Disorders,NA,NA,NA,NA,NA
2014-12-31.csv,2014,Puerto Rico,NA,All,Dual Status,Medicare and Medicaid,Autism Spectrum Disorders,0,NA,NA,NA,NA
2014-12-31.csv,2014,Puerto Rico,NA,65+,Sex,Female,Autism Spectrum Disorders,NA,NA,NA,NA,NA
2014-12-31.csv,2014,Puerto Rico,NA,<65,Sex,Female,Autism Spectrum Disorders,NA,NA,NA,NA,NA
2014-12-31.csv,2014,Puerto Rico,NA,All,Sex,Female,Autism Spectrum Disorders,NA,NA,NA,NA,NA
2014-12-31.csv,2014,Puerto Rico,NA,65+,Sex,Male,Autism Spectrum Disorders,NA,NA,NA,NA,NA
2014-12-31.csv,2014,Puerto Rico,NA,<65,Sex,Male,Autism Spectrum Disorders,NA,NA,NA,NA,NA
2014-12-31.csv,2014,Puerto Rico,NA,All,Sex,Male,Autism Spectrum Disorders,NA,NA,NA,NA,NA
2014-12-31.csv,2014,Rhode Island,44,All,All,All,Autism Spectrum Disorders,0.0025,6939.6545,8285.8201,NA,1327.0677
2014-12-31.csv,2014,Rhode Island,44,65+,Dual Status,Medicare Only,Autism Spectrum Disorders,NA,NA,NA,NA,NA
2014-12-31.csv,2014,Rhode Island,44,<65,Dual Status,Medicare Only,Autism Spectrum Disorders,NA,NA,NA,NA,NA
2014-12-31.csv,2014,Rhode Island,44,All,Dual Status,Medicare Only,Autism Spectrum Disorders,3.00E-04,NA,NA,NA,NA
2014-12-31.csv,2014,Rhode Island,44,65+,Dual Status,Medicare and Medicaid,Autism Spectrum Disorders,NA,NA,NA,NA,NA
2014-12-31.csv,2014,Rhode Island,44,<65,Dual Status,Medicare and Medicaid,Autism Spectrum Disorders,NA,NA,NA,NA,NA
2014-12-31.csv,2014,Rhode Island,44,All,Dual Status,Medicare and Medicaid,Autism Spectrum Disorders,0.0083,NA,NA,NA,NA
2014-12-31.csv,2014,Rhode Island,44,65+,Sex,Female,Autism Spectrum Disorders,NA,NA,NA,NA,NA
2014-12-31.csv,2014,Rhode Island,44,<65,Sex,Female,Autism Spectrum Disorders,NA,NA,NA,NA,NA
2014-12-31.csv,2014,Rhode Island,44,All,Sex,Female,Autism Spectrum Disorders,0.0011,NA,NA,NA,NA
2014-12-31.csv,2014,Rhode Island,44,65+,Sex,Male,Autism Spectrum Disorders,NA,NA,NA,NA,NA
2014-12-31.csv,2014,Rhode Island,44,<65,Sex,Male,Autism Spectrum Disorders,NA,NA,NA,NA,NA
2014-12-31.csv,2014,Rhode Island,44,All,Sex,Male,Autism Spectrum Disorders,0.0043,NA,NA,NA,NA
2014-12-31.csv,2014,South Carolina,45,All,All,All,Autism Spectrum Disorders,0.001,6788.03,6791.0296,0.1163,869.6296
